year,state,state_abbr,county,percent_depression,total_population
2021,Colorado,CO,San Miguel,20.6,8074
2021,Colorado,CO,Sedgwick,21.1,2336
2021,Colorado,CO,Sedgwick,23.6,2336
2021,Colorado,CO,Summit,20.2,30941
2021,Colorado,CO,Summit,20.2,30941
2021,Colorado,CO,Teller,21.5,24926
2021,Colorado,CO,Teller,20.1,24926
2021,Colorado,CO,Washington,23.1,4861
2021,Colorado,CO,Washington,21.9,4861
2021,Colorado,CO,Weld,20.4,340036
2021,Colorado,CO,Weld,20.5,340036
2021,Colorado,CO,Yuma,21.2,9941
2021,Colorado,CO,Yuma,22.0,9941
2021,Connecticut,CT,Fairfield,17.5,959768
2021,Connecticut,CT,Fairfield,17.1,959768
2021,Connecticut,CT,Hartford,21.6,896854
2021,Connecticut,CT,Hartford,22.1,896854
2021,Connecticut,CT,Litchfield,21.7,185000
2021,Connecticut,CT,Litchfield,20.5,185000
2021,Connecticut,CT,Middlesex,22.1,164759
2021,Connecticut,CT,Middlesex,23.2,164759
2021,Connecticut,CT,New Haven,19.4,863700
2021,Connecticut,CT,New Haven,19.9,863700
2021,Connecticut,CT,New London,22.3,268805
2021,Connecticut,CT,New London,21.6,268805
2021,Connecticut,CT,Tolland,22.3,150293
2021,Connecticut,CT,Tolland,22.4,150293
2021,Connecticut,CT,Windham,24.7,116418
2021,Connecticut,CT,Windham,24.1,116418
2021,District of Columbia,DC,District of Columbia,20.8,670050
2021,District of Columbia,DC,District of Columbia,20.2,670050
2021,Delaware,DE,Kent,18.5,184149
2021,Delaware,DE,Kent,19.0,184149
2021,Delaware,DE,New Castle,17.6,571708
2021,Delaware,DE,New Castle,17.3,571708
2021,Delaware,DE,Sussex,18.4,247527
2021,Delaware,DE,Sussex,16.8,247527
2021,Georgia,GA,Appling,22.4,18488
2021,Georgia,GA,Appling,23.2,18488
2021,Georgia,GA,Atkinson,23.1,8391
2021,Georgia,GA,Atkinson,23.3,8391
2021,Georgia,GA,Bacon,24.3,11079
2021,Georgia,GA,Bacon,23.6,11079
2021,Georgia,GA,Baker,21.7,2819
2021,Georgia,GA,Baker,20.2,2819
2021,Georgia,GA,Baldwin,20.7,43781
2021,Georgia,GA,Baldwin,20.5,43781
2021,Georgia,GA,Banks,23.9,18562
2021,Georgia,GA,Banks,23.2,18562
2021,Georgia,GA,Barrow,21.3,86658
2021,Georgia,GA,Barrow,21.3,86658
2021,Georgia,GA,Bartow,22.8,110843
2021,Georgia,GA,Bartow,22.5,110843
2021,Georgia,GA,Ben Hill,23.2,17158
2021,Georgia,GA,Ben Hill,22.4,17158
2021,Georgia,GA,Berrien,24.2,18147
2021,Georgia,GA,Berrien,23.4,18147
2021,Georgia,GA,Bibb,19.1,156762
2021,Georgia,GA,Bibb,18.8,156762
2021,Georgia,GA,Bleckley,22.9,12607
2021,Georgia,GA,Bleckley,22.3,12607
2021,Georgia,GA,Brantley,24.1,18101
2021,Georgia,GA,Brantley,24.9,18101
2021,Georgia,GA,Brooks,22.0,16270
2021,Georgia,GA,Brooks,23.0,16270
2021,Georgia,GA,Bryan,21.2,46938
2021,Georgia,GA,Bryan,21.0,46938
2021,Georgia,GA,Bulloch,20.4,82442
2021,Georgia,GA,Bulloch,21.1,82442
2021,Georgia,GA,Burke,20.0,24310
2021,Georgia,GA,Burke,20.6,24310
2021,Georgia,GA,Butts,21.1,25781
2021,Georgia,GA,Butts,21.0,25781
2021,Georgia,GA,Calhoun,18.6,5509
2021,Georgia,GA,Calhoun,18.4,5509
2021,Georgia,GA,Camden,21.7,55664
2021,Georgia,GA,Camden,21.8,55664
2021,Georgia,GA,Candler,22.7,11037
2021,Georgia,GA,Candler,23.6,11037
2021,Georgia,GA,Carroll,21.3,121968
2021,Georgia,GA,Carroll,21.3,121968
2021,Georgia,GA,Catoosa,23.3,68397
2021,Georgia,GA,Catoosa,24.2,68397
2021,Georgia,GA,Charlton,20.8,12766
2021,Georgia,GA,Charlton,20.8,12766
2021,Georgia,GA,Chatham,19.1,296329
2021,Georgia,GA,Chatham,18.9,296329
2021,Georgia,GA,Chattahoochee,20.1,9048
2021,Georgia,GA,Chattahoochee,21.8,9048
2021,Georgia,GA,Chattooga,23.7,24932
2021,Georgia,GA,Chattooga,24.4,24932
2021,Georgia,GA,Cherokee,20.5,274615
2021,Georgia,GA,Cherokee,20.9,274615
2021,Georgia,GA,Clarke,21.4,128711
2021,Georgia,GA,Clarke,22.9,128711
2021,Georgia,GA,Clay,20.4,2882
2021,Georgia,GA,Clay,18.7,2882
2021,Georgia,GA,Clayton,16.2,297100
2021,Georgia,GA,Clayton,16.0,297100
2021,Georgia,GA,Clinch,23.8,6725
2021,Georgia,GA,Clinch,24.4,6725
2021,Georgia,GA,Cobb,17.2,766802
2021,Georgia,GA,Cobb,17.2,766802
2021,Georgia,GA,Coffee,22.3,43386
2021,Georgia,GA,Coffee,22.3,43386
2021,Georgia,GA,Colquitt,22.4,45812
2021,Georgia,GA,Colquitt,22.0,45812
2021,Georgia,GA,Columbia,20.1,159639
2021,Georgia,GA,Columbia,20.4,159639
2021,Georgia,GA,Cook,23.1,17225
2021,Georgia,GA,Cook,22.4,17225
2021,Georgia,GA,Coweta,20.3,149956
2021,Georgia,GA,Coweta,20.0,149956
2021,Georgia,GA,Crawford,22.3,12153
2021,Georgia,GA,Crawford,21.2,12153
2021,Georgia,GA,Crisp,21.3,19879
2021,Georgia,GA,Crisp,22.2,19879
2021,Georgia,GA,Dade,24.0,16326
2021,Georgia,GA,Dade,23.2,16326
2021,Georgia,GA,Dawson,21.3,28497
2021,Georgia,GA,Dawson,22.1,28497
2021,Georgia,GA,DeKalb,17.2,757718
2021,Georgia,GA,DeKalb,17.2,757718
2021,Georgia,GA,Decatur,21.4,29038
2021,Georgia,GA,Decatur,20.9,29038
2021,Georgia,GA,Dodge,21.2,19759
2021,Georgia,GA,Dodge,21.9,19759
2021,Georgia,GA,Dooly,18.9,10885
2021,Georgia,GA,Dooly,19.6,10885
2021,Georgia,GA,Dougherty,19.3,84844
2021,Georgia,GA,Dougherty,19.0,84844
2021,Georgia,GA,Douglas,18.6,145814
2021,Georgia,GA,Douglas,18.6,145814
2021,Georgia,GA,Early,21.4,10619
2021,Georgia,GA,Early,20.5,10619
2021,Georgia,GA,Echols,22.7,3699
2021,Georgia,GA,Echols,22.4,3699
2021,Georgia,GA,Effingham,20.3,66741
2021,Georgia,GA,Effingham,20.3,66741
2021,Georgia,GA,Elbert,21.9,19579
2021,Georgia,GA,Elbert,23.0,19579
2021,Georgia,GA,Emanuel,21.9,22716
2021,Georgia,GA,Emanuel,22.3,22716
2021,Georgia,GA,Evans,22.2,10672
2021,Georgia,GA,Evans,22.8,10672
2021,Georgia,GA,Fannin,21.4,25817
2021,Georgia,GA,Fannin,23.9,25817
2021,Georgia,GA,Fayette,18.8,120574
2021,Georgia,GA,Fayette,18.0,120574
2021,Georgia,GA,Floyd,23.6,98771
2021,Georgia,GA,Floyd,24.1,98771
2021,Georgia,GA,Forsyth,17.5,260206
2021,Georgia,GA,Forsyth,17.2,260206
2021,Georgia,GA,Franklin,23.4,23785
2021,Georgia,GA,Franklin,22.6,23785
2021,Georgia,GA,Fulton,17.0,1065334
2021,Georgia,GA,Fulton,17.2,1065334
2021,Georgia,GA,Gilmer,22.4,32026
2021,Georgia,GA,Gilmer,24.2,32026
2021,Georgia,GA,Glascock,22.6,2919
2021,Georgia,GA,Glascock,23.7,2919
2021,Georgia,GA,Glynn,21.1,84739
2021,Georgia,GA,Glynn,20.2,84739
2021,Georgia,GA,Gordon,23.1,58237
2021,Georgia,GA,Gordon,22.7,58237
2021,Georgia,GA,Grady,21.4,25918
2021,Georgia,GA,Grady,22.3,25918
2021,Georgia,GA,Greene,18.0,19536
2021,Georgia,GA,Greene,19.5,19536
2021,Georgia,GA,Gwinnett,16.4,964546
2021,Georgia,GA,Gwinnett,16.3,964546
2021,Georgia,GA,Habersham,22.2,46774
2021,Georgia,GA,Habersham,22.8,46774
2021,Georgia,GA,Hall,20.5,207369
2021,Georgia,GA,Hall,20.2,207369
2021,Georgia,GA,Hancock,18.2,8630
2021,Georgia,GA,Hancock,18.8,8630
2021,Georgia,GA,Haralson,23.7,30572
2021,Georgia,GA,Haralson,23.1,30572
2021,Georgia,GA,Harris,19.9,35626
2021,Georgia,GA,Harris,19.0,35626
2021,Georgia,GA,Hart,22.7,26409
2021,Georgia,GA,Hart,21.5,26409
2021,Georgia,GA,Heard,23.8,11565
2021,Georgia,GA,Heard,22.9,11565
2021,Georgia,GA,Henry,18.8,245235
2021,Georgia,GA,Henry,18.8,245235
2021,Georgia,GA,Houston,20.9,166829
2021,Georgia,GA,Houston,20.9,166829
2021,Georgia,GA,Irwin,22.2,9618
2021,Georgia,GA,Irwin,21.7,9618
2021,Georgia,GA,Jackson,22.5,80286
2021,Georgia,GA,Jackson,22.2,80286
2021,Georgia,GA,Jasper,21.6,15278
2021,Georgia,GA,Jasper,22.4,15278
2021,Georgia,GA,Jeff Davis,23.1,14872
2021,Georgia,GA,Jeff Davis,23.7,14872
2021,Georgia,GA,Jefferson,20.2,15524
2021,Georgia,GA,Jefferson,20.8,15524
2021,Georgia,GA,Jenkins,21.3,8639
2021,Georgia,GA,Jenkins,21.5,8639
2021,Georgia,GA,Johnson,21.2,9160
2021,Georgia,GA,Johnson,21.9,9160
2021,Georgia,GA,Jones,21.7,28400
2021,Georgia,GA,Jones,20.8,28400
2021,Georgia,GA,Lamar,21.2,19080
2021,Georgia,GA,Lamar,21.6,19080
2021,Georgia,GA,Lanier,23.7,9907
2021,Georgia,GA,Lanier,23.4,9907
2021,Georgia,GA,Laurens,23.0,49547
2021,Georgia,GA,Laurens,22.2,49547
2021,Georgia,GA,Lee,21.0,33411
2021,Georgia,GA,Lee,21.1,33411
2021,Georgia,GA,Liberty,19.5,65711
2021,Georgia,GA,Liberty,20.4,65711
2021,Georgia,GA,Lincoln,21.1,7749
2021,Georgia,GA,Lincoln,22.8,7749
2021,Georgia,GA,Long,21.6,17152
2021,Georgia,GA,Long,22.0,17152
2021,Georgia,GA,Lowndes,22.3,119276
2021,Georgia,GA,Lowndes,21.9,119276
2021,Georgia,GA,Lumpkin,23.5,34278
2021,Georgia,GA,Lumpkin,23.2,34278
2021,Georgia,GA,Macon,18.8,12004
2021,Georgia,GA,Macon,19.0,12004
2021,Georgia,GA,Madison,23.4,30885
2021,Georgia,GA,Madison,22.7,30885
2021,Georgia,GA,Marion,21.9,7440
2021,Georgia,GA,Marion,20.7,7440
2021,Georgia,GA,McDuffie,20.5,21633
2021,Georgia,GA,McDuffie,21.3,21633
2021,Georgia,GA,McIntosh,20.2,11123
2021,Georgia,GA,McIntosh,22.2,11123
2021,Georgia,GA,Meriwether,22.6,20793
2021,Georgia,GA,Meriwether,21.5,20793
2021,Georgia,GA,Miller,20.9,5919
2021,Georgia,GA,Miller,22.4,5919
2021,Georgia,GA,Mitchell,20.1,21521
2021,Georgia,GA,Mitchell,19.7,21521
2021,Georgia,GA,Monroe,20.2,28712
2021,Georgia,GA,Monroe,21.1,28712
2021,Georgia,GA,Montgomery,21.0,8653
2021,Georgia,GA,Montgomery,21.5,8653
2021,Georgia,GA,Morgan,19.5,20635
2021,Georgia,GA,Morgan,20.7,20635
2021,Georgia,GA,Murray,23.9,39951
2021,Georgia,GA,Murray,24.3,39951
2021,Georgia,GA,Muscogee,21.1,205617
2021,Georgia,GA,Muscogee,21.1,205617
2021,Georgia,GA,Newton,20.4,115355
2021,Georgia,GA,Newton,20.3,115355
2021,Georgia,GA,Oconee,19.3,43023
2021,Georgia,GA,Oconee,20.0,43023
2021,Georgia,GA,Oglethorpe,22.2,15140
2021,Georgia,GA,Oglethorpe,21.2,15140
2021,Georgia,GA,Paulding,20.8,173780
2021,Georgia,GA,Paulding,20.9,173780
2021,Georgia,GA,Peach,20.0,28417
2021,Georgia,GA,Peach,19.7,28417
2021,Georgia,GA,Pickens,21.6,34024
2021,Georgia,GA,Pickens,23.0,34024
2021,Georgia,GA,Pierce,24.2,19976
2021,Georgia,GA,Pierce,23.4,19976
2021,Georgia,GA,Pike,21.7,19477
2021,Georgia,GA,Pike,22.4,19477
2021,Georgia,GA,Polk,22.8,43496
2021,Georgia,GA,Polk,23.1,43496
2021,Georgia,GA,Pulaski,22.1,9917
2021,Georgia,GA,Pulaski,23.4,9917
2021,Georgia,GA,Putnam,20.1,22585
2021,Georgia,GA,Putnam,21.4,22585
2021,Georgia,GA,Quitman,21.5,2243
2021,Georgia,GA,Quitman,19.3,2243
2021,Georgia,GA,Rabun,21.1,17119
2021,Georgia,GA,Rabun,23.0,17119
2021,Georgia,GA,Randolph,20.2,6287
2021,Georgia,GA,Randolph,21.8,6287
2021,Georgia,GA,Richmond,20.9,205673
2021,Georgia,GA,Richmond,20.9,205673
2021,Georgia,GA,Rockdale,18.2,94082
2021,Georgia,GA,Rockdale,18.5,94082
2021,Georgia,GA,Schley,22.7,4478
2021,Georgia,GA,Schley,21.6,4478
2021,Georgia,GA,Screven,21.4,14105
2021,Georgia,GA,Screven,20.6,14105
2021,Georgia,GA,Seminole,20.5,9197
2021,Georgia,GA,Seminole,21.9,9197
2021,Georgia,GA,Spalding,19.5,67909
2021,Georgia,GA,Spalding,20.1,67909
2021,Georgia,GA,Stephens,22.0,26865
2021,Georgia,GA,Stephens,22.9,26865
2021,Georgia,GA,Stewart,17.5,5341
2021,Georgia,GA,Stewart,17.7,5341
2021,Georgia,GA,Sumter,19.7,29283
2021,Georgia,GA,Sumter,20.0,29283
2021,Georgia,GA,Talbot,18.8,5742
2021,Georgia,GA,Talbot,20.3,5742
2021,Georgia,GA,Taliaferro,19.5,1558
2021,Georgia,GA,Taliaferro,17.9,1558
2021,Georgia,GA,Tattnall,21.5,23052
2021,Georgia,GA,Tattnall,21.5,23052
2021,Georgia,GA,Taylor,23.2,7799
2021,Georgia,GA,Taylor,21.9,7799
2021,Georgia,GA,Telfair,19.8,12414
2021,Georgia,GA,Telfair,20.2,12414
2021,Georgia,GA,Terrell,20.9,8964
2021,Georgia,GA,Terrell,20.1,8964
2021,Georgia,GA,Thomas,22.0,45842
2021,Georgia,GA,Thomas,21.1,45842
2021,Georgia,GA,Tift,21.6,41212
2021,Georgia,GA,Tift,21.3,41212
2021,Georgia,GA,Toombs,21.6,26911
2021,Georgia,GA,Toombs,22.1,26911
2021,Georgia,GA,Towns,20.5,12875
2021,Georgia,GA,Towns,22.9,12875
2021,Georgia,GA,Treutlen,21.9,6306
2021,Georgia,GA,Treutlen,22.7,6306
2021,Georgia,GA,Troup,21.7,69720
2021,Georgia,GA,Troup,21.5,69720
2021,Georgia,GA,Turner,21.9,8966
2021,Georgia,GA,Turner,22.6,8966
2021,Georgia,GA,Twiggs,19.5,7856
2021,Georgia,GA,Twiggs,20.9,7856
2021,Georgia,GA,Union,22.9,25521
2021,Georgia,GA,Union,20.2,25521
2021,Georgia,GA,Upson,22.0,27720
2021,Georgia,GA,Upson,22.9,27720
2021,Georgia,GA,Walker,24.2,68510
2021,Georgia,GA,Walker,23.3,68510
2021,Georgia,GA,Walton,21.9,99853
2021,Georgia,GA,Walton,22.5,99853
2021,Georgia,GA,Ware,22.6,36033
2021,Georgia,GA,Ware,22.0,36033
2021,Georgia,GA,Warren,20.8,5240
2021,Georgia,GA,Warren,19.6,5240
2021,Georgia,GA,Washington,20.1,19785
2021,Georgia,GA,Washington,19.6,19785
2021,Georgia,GA,Wayne,22.2,30380
2021,Georgia,GA,Wayne,22.6,30380
2021,Georgia,GA,Webster,21.8,2367
2021,Georgia,GA,Webster,20.1,2367
2021,Georgia,GA,Wheeler,19.7,7471
2021,Georgia,GA,Wheeler,19.7,7471
2021,Georgia,GA,White,22.2,28442
2021,Georgia,GA,White,23.5,28442
2021,Georgia,GA,Whitfield,20.5,102848
2021,Georgia,GA,Whitfield,20.7,102848
2021,Georgia,GA,Wilcox,20.1,8739
2021,Georgia,GA,Wilcox,19.8,8739
2021,Georgia,GA,Wilkes,20.4,9513
2021,Georgia,GA,Wilkes,21.8,9513
2021,Georgia,GA,Wilkinson,21.0,8831
2021,Georgia,GA,Wilkinson,22.2,8831
2021,Georgia,GA,Worth,22.5,20554
2021,Georgia,GA,Worth,23.6,20554
2021,Hawaii,HI,Hawaii,16.2,202906
2021,Hawaii,HI,Hawaii,17.3,202906
2021,Hawaii,HI,Honolulu,12.2,1000890
2021,Hawaii,HI,Honolulu,11.7,1000890
2021,Hawaii,HI,Kalawao,9.4,82
2021,Hawaii,HI,Kalawao,10.1,82
2021,Hawaii,HI,Kauai,13.7,73454
2021,Hawaii,HI,Kauai,14.7,73454
2021,Hawaii,HI,Maui,12.6,164221
2021,Hawaii,HI,Maui,13.3,164221
2021,Iowa,IA,Adair,18.5,7541
2021,Iowa,IA,Adair,17.1,7541
2021,Iowa,IA,Adams,18.5,3641
2021,Iowa,IA,Adams,16.9,3641
2021,Iowa,IA,Allamakee,18.1,13926
2021,Iowa,IA,Allamakee,16.8,13926
2021,Iowa,IA,Appanoose,19.1,12257
2021,Iowa,IA,Appanoose,20.7,12257
2021,Iowa,IA,Audubon,17.4,5635
2021,Iowa,IA,Audubon,19.1,5635
2021,Iowa,IA,Benton,17.1,25691
2021,Iowa,IA,Benton,18.1,25691
2021,Iowa,IA,Black Hawk,19.3,130368
2021,Iowa,IA,Black Hawk,19.2,130368
2021,Iowa,IA,Boone,17.6,26723
2021,Iowa,IA,Boone,18.4,26723
2021,Iowa,IA,Bremer,17.9,25081
2021,Iowa,IA,Bremer,17.2,25081
2021,Iowa,IA,Buchanan,16.9,20657
2021,Iowa,IA,Buchanan,17.8,20657
2021,Iowa,IA,Buena Vista,14.1,20771
2021,Iowa,IA,Buena Vista,14.0,20771
2021,Iowa,IA,Butler,17.7,14332
2021,Iowa,IA,Butler,19.1,14332
2021,Iowa,IA,Calhoun,18.0,9915
2021,Iowa,IA,Calhoun,16.9,9915
2021,Iowa,IA,Carroll,18.8,20692
2021,Iowa,IA,Carroll,17.6,20692
2021,Iowa,IA,Cass,19.7,13050
2021,Iowa,IA,Cass,18.3,13050
2021,Iowa,IA,Cedar,17.7,18410
2021,Iowa,IA,Cedar,18.8,18410
2021,Iowa,IA,Cerro Gordo,19.2,42706
2021,Iowa,IA,Cerro Gordo,18.0,42706
2021,Iowa,IA,Cherokee,17.1,11503
2021,Iowa,IA,Cherokee,18.6,11503
2021,Iowa,IA,Chickasaw,19.0,11887
2021,Iowa,IA,Chickasaw,17.8,11887
2021,Iowa,IA,Clarke,18.0,9785
2021,Iowa,IA,Clarke,18.9,9785
2021,Iowa,IA,Clay,18.7,16440
2021,Iowa,IA,Clay,17.5,16440
2021,Iowa,IA,Clayton,18.6,16998
2021,Iowa,IA,Clayton,17.0,16998
2021,Iowa,IA,Clinton,18.3,46463
2021,Iowa,IA,Clinton,19.3,46463
2021,Iowa,IA,Crawford,16.6,16193
2021,Iowa,IA,Crawford,17.1,16193
2021,Iowa,IA,Dallas,17.1,103796
2021,Iowa,IA,Dallas,17.1,103796
2021,Iowa,IA,Davis,18.9,9138
2021,Iowa,IA,Davis,19.9,9138
2021,Iowa,IA,Decatur,19.3,7659
2021,Iowa,IA,Decatur,18.6,7659
2021,Iowa,IA,Delaware,18.5,17510
2021,Iowa,IA,Delaware,17.3,17510
2021,Iowa,IA,Des Moines,20.3,38491
2021,Iowa,IA,Des Moines,21.5,38491
2021,Iowa,IA,Dickinson,16.8,17851
2021,Iowa,IA,Dickinson,18.4,17851
2021,Iowa,IA,Dubuque,17.8,98718
2021,Iowa,IA,Dubuque,17.2,98718
2021,Iowa,IA,Emmet,19.6,9321
2021,Iowa,IA,Emmet,18.6,9321
2021,Iowa,IA,Fayette,17.9,19258
2021,Iowa,IA,Fayette,19.0,19258
2021,Iowa,IA,Floyd,18.3,15413
2021,Iowa,IA,Floyd,17.1,15413
2021,Iowa,IA,Franklin,17.4,9952
2021,Iowa,IA,Franklin,18.6,9952
2021,Iowa,IA,Fremont,19.4,6567
2021,Iowa,IA,Fremont,18.0,6567
2021,Iowa,IA,Greene,17.7,8717
2021,Iowa,IA,Greene,19.1,8717
2021,Iowa,IA,Grundy,18.2,12347
2021,Iowa,IA,Grundy,17.1,12347
2021,Iowa,IA,Guthrie,18.7,10567
2021,Iowa,IA,Guthrie,17.2,10567
2021,Iowa,IA,Hamilton,17.2,14887
2021,Iowa,IA,Hamilton,18.3,14887
2021,Iowa,IA,Hancock,17.4,10663
2021,Iowa,IA,Hancock,18.8,10663
2021,Iowa,IA,Hardin,18.8,16708
2021,Iowa,IA,Hardin,17.6,16708
2021,Iowa,IA,Harrison,18.6,14669
2021,Iowa,IA,Harrison,19.7,14669
2021,Iowa,IA,Henry,19.7,20387
2021,Iowa,IA,Henry,18.9,20387
2021,Iowa,IA,Howard,17.5,9478
2021,Iowa,IA,Howard,18.7,9478
2021,Iowa,IA,Humboldt,18.1,9634
2021,Iowa,IA,Humboldt,19.4,9634
2021,Iowa,IA,Ida,17.0,6956
2021,Iowa,IA,Ida,18.2,6956
2021,Iowa,IA,Iowa,19.3,16568
2021,Iowa,IA,Iowa,18.2,16568
2021,Iowa,IA,Jackson,18.9,19368
2021,Iowa,IA,Jackson,17.7,19368
2021,Iowa,IA,Jasper,18.2,37764
2021,Iowa,IA,Jasper,19.1,37764
2021,Iowa,IA,Jefferson,17.6,15647
2021,Iowa,IA,Jefferson,18.2,15647
2021,Iowa,IA,Johnson,18.8,154748
2021,Iowa,IA,Johnson,19.6,154748
2021,Iowa,IA,Jones,17.8,20805
2021,Iowa,IA,Jones,18.9,20805
2021,Iowa,IA,Keokuk,19.4,9914
2021,Iowa,IA,Keokuk,18.1,9914
2021,Iowa,IA,Kossuth,18.5,14529
2021,Iowa,IA,Kossuth,17.0,14529
2021,Iowa,IA,Lee,19.4,33215
2021,Iowa,IA,Lee,18.3,33215
2021,Iowa,IA,Linn,20.6,228939
2021,Iowa,IA,Linn,20.1,228939
2021,Iowa,IA,Louisa,17.3,10749
2021,Iowa,IA,Louisa,18.1,10749
2021,Iowa,IA,Lucas,17.8,8710
2021,Iowa,IA,Lucas,19.2,8710
2021,Iowa,IA,Lyon,16.7,12011
2021,Iowa,IA,Lyon,17.6,12011
2021,Iowa,IA,Madison,17.5,16773
2021,Iowa,IA,Madison,18.3,16773
2021,Iowa,IA,Mahaska,18.0,21984
2021,Iowa,IA,Mahaska,18.6,21984
2021,Iowa,IA,Marion,17.9,33380
2021,Iowa,IA,Marion,18.7,33380
2021,Iowa,IA,Marshall,20.8,39853
2021,Iowa,IA,Marshall,21.4,39853
2021,Iowa,IA,Mills,18.7,14465
2021,Iowa,IA,Mills,17.7,14465
2021,Iowa,IA,Mitchell,18.7,10555
2021,Iowa,IA,Mitchell,17.5,10555
2021,Iowa,IA,Monona,19.6,8574
2021,Iowa,IA,Monona,17.9,8574
2021,Iowa,IA,Monroe,18.1,7610
2021,Iowa,IA,Monroe,19.1,7610
2021,Iowa,IA,Montgomery,19.9,10322
2021,Iowa,IA,Montgomery,18.6,10322
2021,Iowa,IA,Muscatine,19.5,42688
2021,Iowa,IA,Muscatine,19.0,42688
2021,Iowa,IA,O'Brien,17.0,14015
2021,Iowa,IA,O'Brien,18.1,14015
2021,Iowa,IA,Osceola,16.8,6159
2021,Iowa,IA,Osceola,18.1,6159
2021,Iowa,IA,Page,18.6,15197
2021,Iowa,IA,Page,17.7,15197
2021,Iowa,IA,Palo Alto,17.3,8906
2021,Iowa,IA,Palo Alto,18.6,8906
2021,Iowa,IA,Plymouth,17.9,25650
2021,Iowa,IA,Plymouth,17.0,25650
2021,Iowa,IA,Pocahontas,18.4,7074
2021,Iowa,IA,Pocahontas,20.0,7074
2021,Iowa,IA,Polk,19.2,496844
2021,Iowa,IA,Polk,19.2,496844
2021,Iowa,IA,Pottawattamie,18.2,93304
2021,Iowa,IA,Pottawattamie,17.6,93304
2021,Iowa,IA,Poweshiek,18.3,18586
2021,Iowa,IA,Poweshiek,17.5,18586
2021,Iowa,IA,Ringgold,19.5,4639
2021,Iowa,IA,Ringgold,17.9,4639
2021,Iowa,IA,Sac,17.1,9752
2021,Iowa,IA,Sac,18.5,9752
2021,Iowa,IA,Scott,17.6,174170
2021,Iowa,IA,Scott,17.1,174170
2021,Iowa,IA,Shelby,18.1,11770
2021,Iowa,IA,Shelby,16.6,11770
2021,Iowa,IA,Sioux,15.9,35893
2021,Iowa,IA,Sioux,15.7,35893
2021,Iowa,IA,Story,19.3,99472
2021,Iowa,IA,Story,18.5,99472
2021,Iowa,IA,Tama,19.1,16867
2021,Iowa,IA,Tama,18.0,16867
2021,Iowa,IA,Taylor,17.1,5868
2021,Iowa,IA,Taylor,18.4,5868
2021,Iowa,IA,Union,17.7,12018
2021,Iowa,IA,Union,18.7,12018
2021,Iowa,IA,Van Buren,18.4,7243
2021,Iowa,IA,Van Buren,19.7,7243
2021,Iowa,IA,Wapello,18.3,35256
2021,Iowa,IA,Wapello,18.8,35256
2021,Iowa,IA,Warren,17.8,53402
2021,Iowa,IA,Warren,17.3,53402
2021,Iowa,IA,Washington,18.5,22491
2021,Iowa,IA,Washington,17.6,22491
2021,Iowa,IA,Wayne,19.8,6508
2021,Iowa,IA,Wayne,18.3,6508
2021,Iowa,IA,Webster,18.1,37147
2021,Iowa,IA,Webster,18.6,37147
2021,Iowa,IA,Winnebago,18.2,10656
2021,Iowa,IA,Winnebago,17.1,10656
2021,Iowa,IA,Winneshiek,18.2,19892
2021,Iowa,IA,Winneshiek,17.3,19892
2021,Iowa,IA,Woodbury,18.9,105607
2021,Iowa,IA,Woodbury,19.1,105607
2021,Iowa,IA,Worth,17.2,7385
2021,Iowa,IA,Worth,18.4,7385
2021,Iowa,IA,Wright,17.1,12785
2021,Iowa,IA,Wright,18.5,12785
2021,Idaho,ID,Ada,24.8,511931
2021,Idaho,ID,Ada,25.1,511931
2021,Idaho,ID,Adams,21.0,4625
2021,Idaho,ID,Adams,23.3,4625
2021,Idaho,ID,Bannock,23.3,88263
2021,Idaho,ID,Bannock,23.5,88263
2021,Idaho,ID,Bear Lake,22.0,6545
2021,Idaho,ID,Bear Lake,23.2,6545
2021,Idaho,ID,Benewah,24.1,9931
2021,Idaho,ID,Benewah,22.5,9931
2021,Idaho,ID,Bingham,24.1,48876
2021,Idaho,ID,Bingham,23.8,48876
2021,Idaho,ID,Blaine,19.8,24766
2021,Idaho,ID,Blaine,18.9,24766
2021,Idaho,ID,Boise,19.5,8094
2021,Idaho,ID,Boise,21.3,8094
2021,Idaho,ID,Bonner,23.0,49491
2021,Idaho,ID,Bonner,21.2,49491
2021,Idaho,ID,Bonneville,23.5,127930
2021,Idaho,ID,Bonneville,23.4,127930
2021,Idaho,ID,Boundary,23.8,12561
2021,Idaho,ID,Boundary,22.2,12561
2021,Idaho,ID,Butte,23.1,2654
2021,Idaho,ID,Butte,25.2,2654
2021,Idaho,ID,Camas,24.1,1139
2021,Idaho,ID,Camas,22.2,1139
2021,Idaho,ID,Canyon,23.3,243115
2021,Idaho,ID,Canyon,23.2,243115
2021,Idaho,ID,Caribou,22.9,7111
2021,Idaho,ID,Caribou,23.8,7111
2021,Idaho,ID,Cassia,21.6,25164
2021,Idaho,ID,Cassia,21.9,25164
2021,Idaho,ID,Clark,20.3,792
2021,Idaho,ID,Clark,21.2,792
2021,Idaho,ID,Clearwater,22.1,8895
2021,Idaho,ID,Clearwater,20.4,8895
2021,Idaho,ID,Custer,23.6,4428
2021,Idaho,ID,Custer,21.1,4428
2021,Idaho,ID,Elmore,21.8,28827
2021,Idaho,ID,Elmore,21.7,28827
2021,Idaho,ID,Franklin,23.0,14666
2021,Idaho,ID,Franklin,22.5,14666
